"City","Timestep","Cumulative Median_0","Cumulative Median_1","Cumulative Median_2","Cumulative Median_3"
"Amsterdam","138","0.014454","10.014454","20.014454","30.014454"
"Amsterdam","139","0.016418","10.016418","20.016418","30.016418"
"Amsterdam","140","0.018164","10.018164","20.018164","30.018164"
"Amsterdam","141","0.019964","10.019964","20.019964","30.019964"
"Amsterdam","142","0.022473","10.022473","20.022472","30.022472"
"Amsterdam","143","0.024491","10.024491","20.02449","30.02449"
"Amsterdam","144","0.026836","10.026836","20.026836","30.026836"
"Amsterdam","145","0.030054","10.030054","20.030054","30.030054"
"Amsterdam","146","0.032782","10.032782","20.032782","30.032782"
"Amsterdam","147","0.036163","10.036163","20.036163","30.036163"
"Amsterdam","148","0.040527","10.040527","20.040527","30.040527"
"Amsterdam","149","0.044836","10.044836","20.044836","30.044836"
"Amsterdam","150","0.051","10.051","20.051","30.051"
"Amsterdam","151","0.057327","10.057327","20.057327","30.057327"
"Amsterdam","152","0.064145","10.064145","20.064144","30.064144"
"Amsterdam","153","0.070309","10.070309","20.070309","30.070309"
"Amsterdam","154","0.078272","10.078272","20.078272","30.078272"
"Amsterdam","155","0.086672","10.086672","20.086672","30.086672"
"Amsterdam","156","0.096054","10.096054","20.096054","30.096054"
"Amsterdam","157","0.108545","10.108545","20.108545","30.108545"
"Amsterdam","158","0.122072","10.122072","20.122072","30.122072"
"Amsterdam","159","0.134454","10.134454","20.134455","30.134455"
"Amsterdam","160","0.148963","10.148963","20.148964","30.148964"
"Amsterdam","161","0.163308","10.163308","20.163307","30.163307"
"Amsterdam","162","0.179072","10.179072","20.179071","30.179071"
"Amsterdam","163","0.197017","10.197017","20.197018","30.197018"
"Amsterdam","164","0.215181","10.215181","20.215181","30.215181"
"Amsterdam","165","0.236671","10.236671","20.236671","30.236671"
"Amsterdam","166","0.258817","10.258817","20.258818","30.258818"
"Amsterdam","167","0.282653","10.282653","20.282654","30.282654"
"Amsterdam","168","0.307035","10.307035","20.307035","30.307035"
"Amsterdam","169","0.336271","10.336271","20.336271","30.336271"
"Amsterdam","170","0.36518","10.36518","20.36518","30.36518"
"Amsterdam","171","0.396925","10.396925","20.396925","30.396925"
"Amsterdam","172","0.431943","10.431943","20.431944","30.431944"
"Amsterdam","173","0.468979","10.468979","20.468979","30.468979"
"Amsterdam","174","0.508579","10.508579","20.50858","30.50858"
"Amsterdam","175","0.55216","10.55216","20.55216","30.55216"
"Amsterdam","176","0.595087","10.595087","20.595087","30.595087"
"Amsterdam","177","0.642214","10.642214","20.642214","30.642214"
"Amsterdam","178","0.69245","10.69245","20.69245","30.69245"
"Amsterdam","179","0.747159","10.747159","20.747158","30.747158"
"Amsterdam","180","0.802686","10.802686","20.802687","30.802687"
"Amsterdam","181","0.861158","10.861158","20.861158","30.861158"
"Amsterdam","182","0.926667","10.926667","20.926666","30.926666"
"Amsterdam","183","0.997194","10.997194","20.997194","30.997194"
"Amsterdam","184","1.067448","11.067448","21.067448","31.067448"
"Amsterdam","185","1.14403","11.14403","21.14403","31.14403"
"Amsterdam","186","1.219956","11.219956","21.219955","31.219955"
"Amsterdam","187","1.304447","11.304447","21.304447","31.304447"
"Amsterdam","188","1.391992","11.391992","21.391993","31.391993"
"Amsterdam","189","1.487228","11.487228","21.487228","31.487228"
"Amsterdam","190","1.585736","11.585736","21.585735","31.585735"
"Amsterdam","191","1.684572","11.684572","21.684572","31.684572"
"Amsterdam","192","1.78908","11.78908","21.78908","31.78908"
"Amsterdam","193","1.900134","11.900134","21.900133","31.900133"
"Amsterdam","194","2.017624","12.017624","22.017624","32.017624"
"Amsterdam","195","2.144605","12.144605","22.144606","32.144604"
"Amsterdam","196","2.272186","12.272186","22.272186","32.272186"
"Amsterdam","197","2.408113","12.4081135","22.408113","32.40811"
"Amsterdam","198","2.542894","12.542894","22.542894","32.542892"
"Amsterdam","199","2.685748","12.685748","22.68575","32.68575"
"Amsterdam","200","2.837219","12.837219","22.83722","32.83722"
"Amsterdam","201","2.993273","12.993273","22.993273","32.993275"
"Amsterdam","202","3.151836","13.151836","23.151836","33.151836"
"Amsterdam","203","3.32338","13.3233795","23.32338","33.32338"
"Amsterdam","204","3.495034","13.495034","23.495033","33.495033"
"Amsterdam","205","3.676451","13.676451","23.67645","33.676453"
"Amsterdam","206","3.867359","13.867359","23.86736","33.86736"
"Amsterdam","207","4.058812","14.058812","24.058811","34.05881"
"Amsterdam","208","4.261775","14.261775","24.261776","34.261776"
"Amsterdam","209","4.465173","14.465173","24.465172","34.46517"
"Amsterdam","210","4.674245","14.674245","24.674244","34.674244"
"Amsterdam","211","4.89248","14.89248","24.892479","34.89248"
"Amsterdam","212","5.121624","15.121624","25.121624","35.121624"
"Amsterdam","213","5.353932","15.353931","25.353931","35.35393"
"Amsterdam","214","5.594803","15.594803","25.594803","35.594803"
"Amsterdam","215","5.850457","15.850457","25.850456","35.850456"
"Amsterdam","216","6.104637","16.104637","26.104637","36.104637"
"Amsterdam","217","6.370272","16.370272","26.370272","36.370274"
"Amsterdam","218","6.635906","16.635906","26.635906","36.635906"
"Amsterdam","219","6.909232","16.909233","26.909233","36.909233"
"Amsterdam","220","7.191121","17.19112","27.19112","37.19112"
"Amsterdam","221","7.489319","17.489319","27.489319","37.48932"
"Amsterdam","222","7.785281","17.785282","27.785282","37.785282"
"Amsterdam","223","8.088607","18.088608","28.088608","38.088608"
"Amsterdam","224","8.404151","18.404152","28.404152","38.404152"
"Amsterdam","225","8.729239","18.72924","28.72924","38.72924"
"Amsterdam","226","9.065237","19.065237","29.065237","39.06524"
"Amsterdam","227","9.410672","19.410671","29.410671","39.41067"
"Amsterdam","228","9.758834","19.758835","29.758835","39.758835"
"Amsterdam","229","10.124994","20.124994","30.124994","40.124992"
"Amsterdam","230","10.505883","20.505882","30.505882","40.505882"
"Amsterdam","231","10.887753","20.887753","30.887753","40.887753"
"Amsterdam","232","11.274969","21.27497","31.27497","41.27497"
"Amsterdam","233","11.678713","21.678713","31.678713","41.67871"
"Amsterdam","234","12.080492","22.080492","32.08049","42.08049"
"Amsterdam","235","12.500271","22.50027","32.50027","42.50027"
"Amsterdam","236","12.92065","22.92065","32.92065","42.92065"
"Amsterdam","237","13.350248","23.350248","33.35025","43.35025"
"Amsterdam","238","13.7859","23.7859","33.7859","43.7859"
"Amsterdam","239","14.224115","24.224115","34.224113","44.224113"
"Amsterdam","240","14.681641","24.68164","34.68164","44.68164"
"Amsterdam","241","15.141673","25.141674","35.141674","45.141674"
"Amsterdam","242","15.616435","25.616436","35.616436","45.616436"
"Amsterdam","243","16.109577","26.109577","36.109577","46.109577"
"Amsterdam","244","16.6109","26.6109","36.6109","46.6109"
"Amsterdam","245","17.121769","27.121769","37.12177","47.12177"
"Amsterdam","246","17.644531","27.644531","37.64453","47.64453"
"Amsterdam","247","18.189056","28.189056","38.189056","48.189056"
"Amsterdam","248","18.736362","28.736362","38.736362","48.736362"
"Amsterdam","249","19.312849","29.312849","39.31285","49.31285"
"Amsterdam","250","19.891191","29.891191","39.89119","49.89119"
"Amsterdam","251","20.48639","30.48639","40.48639","50.48639"
"Amsterdam","252","21.098766","31.098766","41.098766","51.098766"
"Amsterdam","253","21.735907","31.735907","41.73591","51.73591"
"Amsterdam","254","22.396341","32.39634","42.39634","52.39634"
"Amsterdam","255","23.065882","33.06588","43.06588","53.06588"
"Amsterdam","256","23.755768","33.755768","43.755768","53.755768"
"Amsterdam","257","24.475328","34.475327","44.475327","54.475327"
"Amsterdam","258","25.20847","35.20847","45.20847","55.20847"
"Amsterdam","259","25.944227","35.94423","45.94423","55.94423"
"Amsterdam","260","26.719042","36.71904","46.71904","56.71904"
"Amsterdam","261","27.521618","37.521618","47.521618","57.521618"
"Amsterdam","262","28.354795","38.354797","48.354797","58.354797"
"Amsterdam","263","29.220154","39.220154","49.220154","59.220154"
"Amsterdam","264","30.096258","40.09626","50.09626","60.09626"
"Amsterdam","265","31.006615","41.006615","51.006615","61.006615"
"Amsterdam","266","31.955757","41.955757","51.955757","61.955757"
"Amsterdam","267","32.937405","42.937405","52.937405","62.937405"
"Amsterdam","268","33.940056","43.940056","53.940056","63.940056"
"Amsterdam","269","34.979412","44.979412","54.979412","64.979416"
"Amsterdam","270","36.058857","46.058857","56.058857","66.05885"
"Amsterdam","271","37.174305","47.174305","57.174305","67.1743"
"Amsterdam","272","38.340538","48.340538","58.340538","68.34054"
"Amsterdam","273","39.525475","49.525475","59.525475","69.525475"
"Amsterdam","274","40.761795","50.761795","60.761795","70.761795"
"Amsterdam","275","42.028934","52.028934","62.028934","72.02893"
"Amsterdam","276","43.35165","53.35165","63.35165","73.351654"
"Amsterdam","277","44.722645","54.722645","64.72264","74.72264"
"Amsterdam","278","46.150417","56.150417","66.15042","76.15042"
"Amsterdam","279","47.62652","57.62652","67.62652","77.62652"
"Amsterdam","280","49.149746","59.149746","69.14975","79.14975"
"Amsterdam","281","50.729206","60.729206","70.7292","80.7292"
"Amsterdam","282","52.38029","62.38029","72.380295","82.380295"
"Amsterdam","283","54.07877","64.078766","74.078766","84.078766"
"Amsterdam","284","55.881485","65.881485","75.881485","85.881485"
"Amsterdam","285","57.706676","67.70668","77.70668","87.70668"
"Amsterdam","286","59.626884","69.626884","79.626884","89.626884"
"Amsterdam","287","61.649254","71.649254","81.649254","91.649254"
"Amsterdam","288","63.7403","73.740295","83.740295","93.740295"
"Amsterdam","289","65.92804","75.92804","85.92804","95.92804"
"Amsterdam","290","68.204384","78.204384","88.204384","98.204384"
"Amsterdam","291","70.563286","80.563286","90.563286","100.563286"
"Amsterdam","292","73.05186","83.05186","93.05186","103.05186"
"Amsterdam","293","75.64128","85.64128","95.64128","105.64128"
"Amsterdam","294","78.32533","88.32533","98.32533","108.32533"
"Amsterdam","295","81.15317","91.15317","101.15317","111.15317"
"Amsterdam","296","84.09277","94.09277","104.09277","114.09277"
"Amsterdam","297","87.16552","97.16552","107.16552","117.16552"
"Amsterdam","298","90.36475","100.36475","110.36475","120.36475"
"Amsterdam","299","93.73275","103.73275","113.73275","123.73275"
"Amsterdam","300","97.244644","107.244644","117.244644","127.244644"
"Amsterdam","301","100.897964","110.897964","120.897964","130.89796"
"Amsterdam","302","104.7434","114.7434","124.7434","134.74341"
"Amsterdam","303","108.741005","118.741005","128.741","138.741"
"Amsterdam","304","112.900406","122.900406","132.9004","142.9004"
"Amsterdam","305","117.258606","127.258606","137.2586","147.2586"
"Amsterdam","306","121.86315","131.86316","141.86316","151.86316"
"Amsterdam","307","126.64698","136.64697","146.64697","156.64697"
"Amsterdam","308","131.62172","141.62172","151.62172","161.62172"
"Amsterdam","309","136.86165","146.86165","156.86165","166.86165"
"Amsterdam","310","142.321","152.321","162.321","172.321"
"Amsterdam","311","148.03374","158.03374","168.03374","178.03374"
"Amsterdam","312","153.97551","163.97551","173.97551","183.97551"
"Amsterdam","313","160.19109","170.19109","180.19109","190.19109"
"Amsterdam","314","166.68883","176.68883","186.68883","196.68883"
"Amsterdam","315","173.4412","183.4412","193.4412","203.4412"
"Amsterdam","316","180.51024","190.51024","200.51024","210.51024"
"Amsterdam","317","187.91339","197.91339","207.91339","217.91339"
"Amsterdam","318","195.51752","205.51752","215.51752","225.51752"
"Amsterdam","319","203.47641","213.47641","223.47641","233.47641"
"Amsterdam","320","211.72789","221.72789","231.72789","241.72789"
"Amsterdam","321","220.30986","230.30986","240.30986","250.30986"
"Amsterdam","322","229.20241","239.20241","249.20241","259.2024"
"Amsterdam","323","238.40254","248.40254","258.40253","268.40253"
"Amsterdam","324","247.97018","257.97018","267.97018","277.97018"
"Amsterdam","325","257.79578","267.79578","277.79578","287.79578"
"Amsterdam","326","267.95935","277.95935","287.95935","297.95935"
"Amsterdam","327","278.45007","288.45007","298.45007","308.45007"
"Amsterdam","328","289.22086","299.22086","309.22086","319.22086"
"Amsterdam","329","300.20148","310.20148","320.20148","330.20148"
"Amsterdam","330","311.4521","321.4521","331.4521","341.4521"
"Amsterdam","331","322.98373","332.98373","342.98373","352.98373"
"Amsterdam","332","334.76578","344.76578","354.76578","364.76578"
"Amsterdam","333","346.74854","356.74854","366.74854","376.74854"
"Amsterdam","334","358.90198","368.90198","378.90198","388.90198"
"Amsterdam","335","371.2336","381.2336","391.2336","401.2336"
"Amsterdam","336","383.7289","393.7289","403.7289","413.7289"
"Amsterdam","337","396.40784","406.40784","416.40784","426.40784"
"Amsterdam","338","409.0634","419.0634","429.0634","439.0634"
"Amsterdam","339","421.80084","431.80084","441.80084","451.80084"
"Amsterdam","340","434.53217","444.53217","454.53217","464.53217"
"Amsterdam","341","447.2193","457.2193","467.2193","477.2193"
"Amsterdam","342","459.88205","469.88205","479.88205","489.88205"
"Amsterdam","343","472.46878","482.46878","492.46878","502.46878"
"Amsterdam","344","484.98798","494.98798","504.98798","514.988"
"Amsterdam","345","497.3846","507.3846","517.38464","527.38464"
"Amsterdam","346","509.60886","519.6089","529.6089","539.6089"
"Amsterdam","347","521.60645","531.60645","541.60645","551.60645"
"Amsterdam","348","533.3448","543.3448","553.3448","563.3448"
"Amsterdam","349","544.85443","554.85443","564.85443","574.85443"
"Amsterdam","350","556.15497","566.15497","576.15497","586.15497"
"Amsterdam","351","567.1395","577.1395","587.1395","597.1395"
"Amsterdam","352","577.7905","587.7905","597.7905","607.7905"
"Amsterdam","353","588.11456","598.11456","608.11456","618.11456"
"Amsterdam","354","597.8402","607.8402","617.8402","627.8402"
"Amsterdam","355","606.43604","616.43604","626.43604","636.43604"
"Amsterdam","356","615.8541","625.8541","635.8541","645.8541"
"Amsterdam","357","624.9238","634.9238","644.9238","654.9238"
"Amsterdam","358","633.6179","643.6179","653.6179","663.6179"
"Amsterdam","359","641.7719","651.7719","661.7719","671.7719"
"Amsterdam","360","649.3499","659.3499","669.3499","679.3499"
"Amsterdam","361","656.29364","666.29364","676.29364","686.29364"
"Amsterdam","362","663.441","673.441","683.441","693.441"
"Amsterdam","363","670.31415","680.31415","690.31415","700.31415"
"Amsterdam","364","676.82275","686.82275","696.82275","706.82275"
"Amsterdam","365","683.0436","693.0436","703.0436","713.0436"
"Bangkok","0","0.0","10.0","20.0","30.0"
"Bangkok","1","0.0","10.0","20.0","30.0"
"Bangkok","2","0.0","10.0","20.0","30.0"
"Bangkok","3","0.0","10.0","20.0","30.0"
"Bangkok","4","0.0","10.0","20.0","30.0"
"Bangkok","5","0.0","10.0","20.0","30.0"
"Bangkok","6","0.0","10.0","20.0","30.0"
"Bangkok","7","0.0","10.0","20.0","30.0"
"Bangkok","8","0.0","10.0","20.0","30.0"
"Bangkok","9","0.0","10.0","20.0","30.0"
"Bangkok","10","0.0","10.0","20.0","30.0"
"Bangkok","11","0.0","10.0","20.0","30.0"
"Bangkok","12","0.0","10.0","20.0","30.0"
"Bangkok","13","0.0","10.0","20.0","30.0"
"Bangkok","14","0.0","10.0","20.0","30.0"
"Bangkok","15","0.0","10.0","20.0","30.0"
"Bangkok","16","0.0","10.0","20.0","30.0"
"Bangkok","17","0.0","10.0","20.0","30.0"
"Bangkok","18","0.0","10.0","20.0","30.0"
"Bangkok","19","0.0","10.0","20.0","30.0"
"Bangkok","20","0.0","10.0","20.0","30.0"
"Bangkok","21","0.0","10.0","20.0","30.0"
"Bangkok","22","0.0","10.0","20.0","30.0"
"Bangkok","23","0.0","10.0","20.0","30.0"
"Bangkok","24","0.0","10.0","20.0","30.0"
"Bangkok","25","0.0","10.0","20.0","30.0"
"Bangkok","26","0.0","10.0","20.0","30.0"
"Bangkok","27","0.0","10.0","20.0","30.0"
"Bangkok","28","0.0","10.0","20.0","30.0"
"Bangkok","29","0.0","10.0","20.0","30.0"
"Bangkok","30","0.0","10.0","20.0","30.0"
"Bangkok","31","0.0","10.0","20.0","30.0"
"Bangkok","32","0.0","10.0","20.0","30.0"
"Bangkok","33","0.0","10.0","20.0","30.0"
"Bangkok","34","0.0","10.0","20.0","30.0"
"Bangkok","35","0.0","10.0","20.0","30.0"
"Bangkok","36","0.0","10.0","20.0","30.0"
"Bangkok","37","0.0","10.0","20.0","30.0"
"Bangkok","38","0.0","10.0","20.0","30.0"
"Bangkok","39","0.0","10.0","20.0","30.0"
"Bangkok","40","0.0","10.0","20.0","30.0"
"Bangkok","41","0.0","10.0","20.0","30.0"
"Bangkok","42","0.0","10.0","20.0","30.0"
"Bangkok","43","0.0","10.0","20.0","30.0"
"Bangkok","44","0.0","10.0","20.0","30.0"
"Bangkok","45","0.0","10.0","20.0","30.0"
"Bangkok","46","0.0","10.0","20.0","30.0"
"Bangkok","47","0.0","10.0","20.0","30.0"
"Bangkok","48","0.0","10.0","20.0","30.0"
"Bangkok","49","2.1e-05","10.000021","20.000021","30.000021"
"Bangkok","50","4.2e-05","10.000042","20.000042","30.000042"
"Bangkok","51","6.4e-05","10.000064","20.000065","30.000065"
"Bangkok","52","8.5e-05","10.000085","20.000086","30.000086"
"Bangkok","53","0.000106","10.000106","20.000107","30.000107"
"Bangkok","54","0.000149","10.000149","20.000149","30.000149"
"Bangkok","55","0.000149","10.000149","20.000149","30.000149"
"Bangkok","56","0.00017","10.00017","20.00017","30.00017"
"Bangkok","57","0.000212","10.000212","20.000212","30.000212"
"Bangkok","58","0.000276","10.000276","20.000277","30.000277"
"Bangkok","59","0.000382","10.000382","20.000381","30.000381"
"Bangkok","60","0.000467","10.000467","20.000467","30.000467"
"Bangkok","61","0.000531","10.000531","20.00053","30.00053"
"Bangkok","62","0.000722","10.000722","20.000723","30.000723"
"Bangkok","63","0.00085","10.00085","20.00085","30.00085"
"Bangkok","64","0.000913","10.000913","20.000914","30.000914"
"Bangkok","65","0.001062","10.001062","20.001062","30.001062"
"Bangkok","66","0.001189","10.001189","20.001188","30.001188"
"Bangkok","67","0.001402","10.001402","20.001402","30.001402"
"Bangkok","68","0.001593","10.001593","20.001593","30.001593"
"Bangkok","69","0.001763","10.001763","20.001762","30.001762"
"Bangkok","70","0.001869","10.001869","20.00187","30.00187"
"Bangkok","71","0.002251","10.002251","20.00225","30.00225"
